,sale_id,sale_ts,sale_date,weekday,user_id,amount,rn,first_purchase_flag,device_id,device_type,operating_system,num_items,campaign,campaign_event_ts,channel,sale_year,sale_month,sale_week
9666,9666,2016-11-04 07:36:00,2016-11-04,4,3274,427.5776541411499,1,0,4658.0,Android,Marshmallow,1,EJ2PRK,2016-06-03 03:54:00,campaign,2016,11,44
9667,9667,2016-11-04 15:46:00,2016-11-04,4,3312,939.7385149428862,1,0,4706.0,Amazon Fire,Fire1,1,,,organic,2016,11,44
9668,9668,2016-11-05 08:38:00,2016-11-05,5,40,998.3301008385337,1,1,57.0,iOS,7,2,,,organic,2016,11,44
9669,9669,2016-11-05 19:08:00,2016-11-05,5,63,254.68356380088397,1,0,88.0,Amazon Fire,Fire2,6,Q9M5DZ,2016-02-23 20:38:00,campaign,2016,11,44
9670,9670,2016-11-05 22:21:00,2016-11-05,5,207,99.8072857846783,1,0,281.0,Android,Lollipop,8,DB2JA9,2016-02-16 00:24:00,campaign,2016,11,44
9671,9671,2016-11-05 22:36:00,2016-11-05,5,259,924.2487449108127,1,0,363.0,Android,Jawbreaker,8,0IBF68,2016-09-24 04:54:00,campaign,2016,11,44
9672,9672,2016-11-05 03:36:00,2016-11-05,5,260,727.1211197601898,1,0,365.0,iOS,7,1,D8IC8B,2015-05-22 10:57:00,campaign,2016,11,44
9673,9673,2016-11-05 13:52:00,2016-11-05,5,508,173.8156516532581,1,0,688.0,Amazon Fire,Fire2,1,6JI9BO,2016-03-11 18:50:00,campaign,2016,11,44
9674,9674,2016-11-05 01:08:00,2016-11-05,5,530,1069.7943860476237,1,0,716.0,iOS,20,2,,,organic,2016,11,44
9675,9675,2016-11-05 13:39:00,2016-11-05,5,620,529.9335648861485,1,0,841.0,Android,Lollipop,2,IWTQ5T,2015-10-26 12:31:00,campaign,2016,11,44
9676,9676,2016-11-05 20:07:00,2016-11-05,5,922,766.6111030815757,1,0,1243.0,Android,Lollipop,2,705605,2016-01-23 19:46:00,campaign,2016,11,44
9677,9677,2016-11-05 03:25:00,2016-11-05,5,1023,43.059901133191644,1,1,1391.0,Android,KitKat,4,,,organic,2016,11,44
9678,9678,2016-11-05 07:10:00,2016-11-05,5,1056,890.319710933314,1,0,1439.0,Amazon Fire,Fire2,3,5IHLGC,2016-05-10 03:37:00,campaign,2016,11,44
9679,9679,2016-11-05 00:15:00,2016-11-05,5,1195,237.7313841018317,1,1,1646.0,iOS,20,5,,,organic,2016,11,44
9680,9680,2016-11-05 15:28:00,2016-11-05,5,1220,204.88975757356928,1,0,1683.0,iOS,7,3,VOR12L,2014-03-15 02:17:00,campaign,2016,11,44
9681,9681,2016-11-05 21:59:00,2016-11-05,5,1484,204.31243259046397,1,1,2076.0,iOS,8,1,,,organic,2016,11,44
9682,9682,2016-11-05 18:23:00,2016-11-05,5,1797,478.2391048021293,1,0,2515.0,iOS,10,8,,,organic,2016,11,44
9683,9683,2016-11-05 13:23:00,2016-11-05,5,1836,74.32489384698144,1,0,2575.0,Android,Lollipop,2,VX597U,2014-02-12 19:30:00,campaign,2016,11,44
9684,9684,2016-11-05 08:54:00,2016-11-05,5,1890,959.9719900026829,1,0,2644.0,iOS,20,2,,,organic,2016,11,44
9685,9685,2016-11-05 06:23:00,2016-11-05,5,2377,196.17374835462522,1,0,3363.0,Android,Jawbreaker,2,VR88YD,2015-11-10 16:04:00,campaign,2016,11,44
9686,9686,2016-11-05 05:29:00,2016-11-05,5,2449,683.5236847730845,1,0,3450.0,iOS,20,1,VB9NP0,2016-04-24 21:53:00,campaign,2016,11,44
9687,9687,2016-11-05 10:31:00,2016-11-05,5,2623,727.6946281542874,1,1,3696.0,Android,Marshmallow,1,DMWLE1,2016-10-17 04:22:00,campaign,2016,11,44
9688,9688,2016-11-05 17:27:00,2016-11-05,5,2699,273.5700625312392,1,0,3808.0,Android,Jawbreaker,4,,,organic,2016,11,44
9689,9689,2016-11-05 14:11:00,2016-11-05,5,2790,269.6355529120483,1,0,3947.0,Amazon Fire,Fire1,1,YEB8I4,2016-06-29 06:58:00,campaign,2016,11,44
9690,9690,2016-11-05 17:50:00,2016-11-05,5,2844,1167.977904519604,1,0,4024.0,Android,KitKat,2,,,organic,2016,11,44
9691,9691,2016-11-05 13:06:00,2016-11-05,5,2959,1099.913379362645,1,1,4196.0,Android,Lollipop,4,,,organic,2016,11,44
9692,9692,2016-11-05 10:13:00,2016-11-05,5,3087,326.841625576732,1,0,4382.0,Android,Marshmallow,2,,,organic,2016,11,44
9693,9693,2016-11-05 10:45:00,2016-11-05,5,3183,738.7901232243382,1,0,4519.0,Android,Marshmallow,2,T6E9B9,2016-02-28 08:59:00,campaign,2016,11,44
9694,9694,2016-11-05 19:13:00,2016-11-05,5,3213,365.4135788342584,1,0,4562.0,Android,Lollipop,2,,,organic,2016,11,44
9695,9695,2016-11-05 23:55:00,2016-11-05,5,3256,733.4175275410762,1,0,4630.0,Android,Jawbreaker,2,,,organic,2016,11,44
9696,9696,2016-11-05 17:40:00,2016-11-05,5,3299,1103.6686888066117,1,0,4689.0,iOS,10,2,A20MP6,2016-08-31 14:23:00,campaign,2016,11,44
9697,9697,2016-11-06 10:23:00,2016-11-06,6,260,849.3301992490323,1,0,365.0,iOS,7,1,D8IC8B,2015-05-22 10:57:00,campaign,2016,11,44
9698,9698,2016-11-06 01:13:00,2016-11-06,6,553,346.82487147474814,1,0,743.0,iOS,10,9,QSY7GR,2015-12-19 09:30:00,campaign,2016,11,44
9699,9699,2016-11-06 11:43:00,2016-11-06,6,683,223.38692733308585,1,0,923.0,Android,KitKat,1,7ZSWCS,2016-09-27 05:02:00,campaign,2016,11,44
9700,9700,2016-11-06 20:33:00,2016-11-06,6,715,532.4579168518267,1,0,973.0,Amazon Fire,Fire1,2,,,organic,2016,11,44
9701,9701,2016-11-06 11:39:00,2016-11-06,6,1131,681.4881042850869,1,1,1548.0,iOS,10,2,,,organic,2016,11,44
9702,9702,2016-11-06 00:24:00,2016-11-06,6,1157,1101.742013829794,1,0,1586.0,iOS,8,1,D8IC8B,2015-12-20 08:35:00,campaign,2016,11,44
9703,9703,2016-11-06 04:13:00,2016-11-06,6,1342,503.6166095003986,1,0,1870.0,iOS,8,1,,,organic,2016,11,44
9704,9704,2016-11-06 00:33:00,2016-11-06,6,1451,576.7146555982242,1,0,2037.0,Amazon Fire,Fire2,2,,,organic,2016,11,44
9705,9705,2016-11-06 12:49:00,2016-11-06,6,1489,325.6317973296788,1,0,2082.0,Android,KitKat,2,T6E9B9,2015-12-29 11:16:00,campaign,2016,11,44
9706,9706,2016-11-06 08:55:00,2016-11-06,6,1813,322.8755280835822,1,0,2539.0,iOS,10,2,BW2R0T,2015-12-13 04:19:00,campaign,2016,11,44
9707,9707,2016-11-06 04:44:00,2016-11-06,6,1851,545.8751325138501,1,0,2589.0,Android,Lollipop,2,HLE0F9,2015-10-18 14:03:00,campaign,2016,11,44
9708,9708,2016-11-06 22:21:00,2016-11-06,6,1885,744.3240622237332,1,0,2636.0,iOS,8,4,T8RNOQ,2016-03-17 18:11:00,campaign,2016,11,44
9709,9709,2016-11-06 07:03:00,2016-11-06,6,1953,636.3104493185763,1,0,2746.0,Android,Marshmallow,4,,,organic,2016,11,44
9710,9710,2016-11-06 04:35:00,2016-11-06,6,1977,4.0,1,0,2783.0,Android,KitKat,1,,,organic,2016,11,44
9711,9711,2016-11-06 08:46:00,2016-11-06,6,1992,250.0352392363942,1,0,2804.0,Amazon Fire,Fire1,2,,,organic,2016,11,44
9712,9712,2016-11-06 00:27:00,2016-11-06,6,2111,653.0012744887607,1,0,2988.0,iOS,9,1,,,organic,2016,11,44
9713,9713,2016-11-06 02:48:00,2016-11-06,6,2137,83.73503336095533,1,0,3026.0,Android,Marshmallow,7,6H7SPL,2016-03-11 15:07:00,campaign,2016,11,44
9714,9714,2016-11-06 15:40:00,2016-11-06,6,2179,102.72441367926008,1,0,3080.0,Android,Marshmallow,4,,,organic,2016,11,44
9715,9715,2016-11-06 14:09:00,2016-11-06,6,2297,360.19182944970163,1,0,3247.0,iOS,8,1,,,organic,2016,11,44
9716,9716,2016-11-06 06:03:00,2016-11-06,6,2401,1012.0322272696383,1,0,3393.0,Android,KitKat,3,OGMRY2,2016-05-04 17:55:00,campaign,2016,11,44
9717,9717,2016-11-06 23:40:00,2016-11-06,6,2862,1069.6112466514357,1,1,4053.0,Android,KitKat,3,,,organic,2016,11,44
9718,9718,2016-11-06 13:52:00,2016-11-06,6,2939,601.5162508381696,1,1,4158.0,iOS,10,2,1TZQDZ,2016-06-08 03:54:00,campaign,2016,11,44
9719,9719,2016-11-06 11:07:00,2016-11-06,6,2972,739.7056024102119,1,0,4215.0,iOS,9,1,1TZQDZ,2016-06-28 06:09:00,campaign,2016,11,44
9720,9720,2016-11-06 19:05:00,2016-11-06,6,3161,219.94264802307302,1,0,4495.0,Amazon Fire,Fire2,1,DMWLE1,2016-07-12 16:03:00,campaign,2016,11,44
9721,9721,2016-11-06 22:19:00,2016-11-06,6,3416,733.9890167401555,1,1,4894.0,iOS,20,5,1UV5W9,2016-10-25 09:33:00,campaign,2016,11,44
9722,9722,2016-11-07 15:34:00,2016-11-07,0,10,824.429235455148,1,0,13.0,iOS,8,1,,,organic,2016,11,45
9723,9723,2016-11-07 17:39:00,2016-11-07,0,26,1323.998242491647,1,1,39.0,Android,Jawbreaker,2,83RCJF,2016-02-05 16:00:00,campaign,2016,11,45
9724,9724,2016-11-07 02:21:00,2016-11-07,0,107,357.1500701565174,1,0,148.0,Amazon Fire,Fire2,7,YEB8I4,2014-08-09 19:22:00,campaign,2016,11,45
9725,9725,2016-11-07 17:30:00,2016-11-07,0,130,1615.9563823181834,1,0,176.0,Android,Lollipop,2,OKAJCV,2015-11-26 10:26:00,campaign,2016,11,45
9726,9726,2016-11-07 21:23:00,2016-11-07,0,148,803.153429350099,1,0,199.0,iOS,10,1,EH7LXL,2016-02-11 03:32:00,campaign,2016,11,45
9727,9727,2016-11-07 09:08:00,2016-11-07,0,326,362.21901359343804,1,0,458.0,Android,KitKat,4,15R3D0,2016-07-03 12:07:00,campaign,2016,11,45
9728,9728,2016-11-07 10:22:00,2016-11-07,0,345,342.1051240953293,1,0,485.0,Android,Marshmallow,8,,,organic,2016,11,45
9729,9729,2016-11-07 20:41:00,2016-11-07,0,403,1061.9523402941134,1,0,565.0,Amazon Fire,Fire1,1,,,organic,2016,11,45
9730,9730,2016-11-07 17:14:00,2016-11-07,0,523,796.6372588143219,1,0,711.0,Android,Lollipop,1,VR88YD,2016-03-14 04:23:00,campaign,2016,11,45
9731,9731,2016-11-07 21:36:00,2016-11-07,0,598,277.0154611430965,1,0,810.0,Android,KitKat,5,98WM2K,2016-07-23 08:29:00,campaign,2016,11,45
9732,9732,2016-11-07 18:45:00,2016-11-07,0,848,467.4517204304848,1,1,1143.0,Android,Lollipop,2,,,organic,2016,11,45
9733,9733,2016-11-07 08:03:00,2016-11-07,0,1226,1620.2733346262264,1,1,1688.0,Android,Marshmallow,2,EJ2PRK,2016-04-23 03:48:00,campaign,2016,11,45
9734,9734,2016-11-07 22:49:00,2016-11-07,0,1426,1366.206254368843,1,0,2007.0,iOS,9,1,1TZQDZ,2015-09-15 21:38:00,campaign,2016,11,45
9735,9735,2016-11-07 14:03:00,2016-11-07,0,1587,5.5,1,0,2226.0,iOS,7,1,,,organic,2016,11,45
9736,9736,2016-11-07 21:37:00,2016-11-07,0,1714,2045.3690062126748,1,0,2399.0,Android,KitKat,3,ZBW0OM,2016-05-24 14:50:00,campaign,2016,11,45
9737,9737,2016-11-07 15:25:00,2016-11-07,0,1813,490.4713900856312,1,0,2539.0,iOS,10,2,BW2R0T,2015-12-13 04:19:00,campaign,2016,11,45
9738,9738,2016-11-07 13:32:00,2016-11-07,0,1860,1058.7350749191762,1,0,2603.0,iOS,7,2,,,organic,2016,11,45
9739,9739,2016-11-07 21:43:00,2016-11-07,0,1929,386.54836440695817,1,0,2702.0,Android,Marshmallow,1,6H7SPL,2015-03-08 20:34:00,campaign,2016,11,45
9740,9740,2016-11-07 09:17:00,2016-11-07,0,1968,1369.2161590178034,1,0,2768.0,Android,KitKat,2,6JI9BO,2014-12-25 06:14:00,campaign,2016,11,45
9741,9741,2016-11-07 07:33:00,2016-11-07,0,1997,917.7951675835227,1,0,2812.0,iOS,7,1,,,organic,2016,11,45
9742,9742,2016-11-07 20:55:00,2016-11-07,0,2261,361.73025389056886,1,0,3193.0,Amazon Fire,Fire2,4,,,organic,2016,11,45
9743,9743,2016-11-07 13:16:00,2016-11-07,0,2379,1083.7245544837301,1,0,3367.0,iOS,9,2,,,organic,2016,11,45
9744,9744,2016-11-07 04:27:00,2016-11-07,0,2439,109.62575326905495,1,0,3439.0,Android,Jawbreaker,8,5IHLGC,2016-01-01 03:33:00,campaign,2016,11,45
9745,9745,2016-11-07 09:42:00,2016-11-07,0,2644,434.1909142666723,1,0,3724.0,iOS,8,2,,,organic,2016,11,45
9746,9746,2016-11-07 12:35:00,2016-11-07,0,2670,1295.291953810312,1,0,3768.0,iOS,8,1,1LYW47,2016-02-05 04:08:00,campaign,2016,11,45
9747,9747,2016-11-07 08:55:00,2016-11-07,0,2736,872.9750403366967,1,0,3863.0,iOS,9,5,705605,2016-03-11 21:59:00,campaign,2016,11,45
9748,9748,2016-11-07 00:42:00,2016-11-07,0,2791,864.4559907831458,1,1,3949.0,iOS,9,1,VB9NP0,2016-06-10 21:32:00,campaign,2016,11,45
9749,9749,2016-11-07 11:19:00,2016-11-07,0,2844,1850.8195203465634,1,0,4024.0,Android,KitKat,2,,,organic,2016,11,45
9750,9750,2016-11-07 19:30:00,2016-11-07,0,2851,155.33179706665774,1,1,4037.0,iOS,7,1,,,organic,2016,11,45
9751,9751,2016-11-07 09:49:00,2016-11-07,0,3177,2100.6456789495087,1,0,4514.0,Amazon Fire,Fire1,2,,,organic,2016,11,45
9752,9752,2016-11-07 01:21:00,2016-11-07,0,3495,1552.3556918508125,1,0,,,,2,,,organic,2016,11,45
9753,9753,2016-11-08 14:10:00,2016-11-08,1,85,644.1624837457539,1,1,122.0,Android,KitKat,4,,,organic,2016,11,45
9754,9754,2016-11-08 20:49:00,2016-11-08,1,144,327.41999848978327,1,0,193.0,iOS,7,8,,,organic,2016,11,45
9755,9755,2016-11-08 21:22:00,2016-11-08,1,412,374.69873626785403,1,1,577.0,Amazon Fire,Inferno,4,OGMRY2,2016-05-14 17:58:00,campaign,2016,11,45
9756,9756,2016-11-08 21:51:00,2016-11-08,1,618,544.8996547402371,1,1,837.0,Android,Lollipop,1,,,organic,2016,11,45
9757,9757,2016-11-08 11:48:00,2016-11-08,1,661,970.5174982814535,1,0,898.0,Amazon Fire,Fire2,7,AEJF2Y,2014-02-18 21:17:00,campaign,2016,11,45
9758,9758,2016-11-08 11:07:00,2016-11-08,1,730,86.1467244724888,1,0,989.0,Android,Lollipop,1,QY02HA,2014-11-24 12:04:00,campaign,2016,11,45
9759,9759,2016-11-08 04:00:00,2016-11-08,1,831,1126.6537636384728,1,1,1116.0,Android,Jawbreaker,1,,,organic,2016,11,45
9760,9760,2016-11-08 19:12:00,2016-11-08,1,922,1505.3069462511405,1,0,1243.0,Android,Lollipop,2,705605,2016-01-23 19:46:00,campaign,2016,11,45
9761,9761,2016-11-08 05:46:00,2016-11-08,1,1253,976.697284541434,1,1,1729.0,iOS,9,1,72C6Y3,2016-09-01 02:16:00,campaign,2016,11,45
9762,9762,2016-11-08 17:15:00,2016-11-08,1,1284,115.12371017520701,1,0,1780.0,Amazon Fire,Fire1,2,,,organic,2016,11,45
9763,9763,2016-11-08 01:57:00,2016-11-08,1,1400,275.8690663999816,1,0,1957.0,iOS,7,5,15R3D0,2015-04-30 18:40:00,campaign,2016,11,45
9764,9764,2016-11-08 19:30:00,2016-11-08,1,1532,583.6748235000841,1,0,2148.0,Android,KitKat,1,VOR12L,2016-01-24 19:24:00,campaign,2016,11,45
9765,9765,2016-11-08 22:11:00,2016-11-08,1,1565,157.5775124258281,1,0,2192.0,Amazon Fire,Fire1,3,,,organic,2016,11,45
9766,9766,2016-11-08 11:16:00,2016-11-08,1,1946,497.69093864535495,1,1,2733.0,Android,Jawbreaker,2,Z53CMW,2016-08-03 06:32:00,campaign,2016,11,45
9767,9767,2016-11-08 19:35:00,2016-11-08,1,2106,630.1594924663458,1,0,2981.0,Android,Marshmallow,2,D48AHX,2015-10-23 08:07:00,campaign,2016,11,45
9768,9768,2016-11-08 07:55:00,2016-11-08,1,2111,855.8382626155541,1,0,2988.0,iOS,9,7,,,organic,2016,11,45
9769,9769,2016-11-08 03:52:00,2016-11-08,1,2353,821.9068385992492,1,1,3326.0,Android,Marshmallow,1,D48AHX,2016-10-04 14:37:00,campaign,2016,11,45
9770,9770,2016-11-08 03:50:00,2016-11-08,1,2428,141.9177136204225,1,0,3424.0,iOS,7,1,LASSQ7,2016-06-21 03:14:00,campaign,2016,11,45
9771,9771,2016-11-08 13:28:00,2016-11-08,1,2486,1542.7053683356562,1,0,3497.0,iOS,9,2,,,organic,2016,11,45
9772,9772,2016-11-08 18:58:00,2016-11-08,1,2538,1567.5032174153355,1,0,3569.0,iOS,10,1,QSY7GR,2016-05-23 03:36:00,campaign,2016,11,45
9773,9773,2016-11-08 04:35:00,2016-11-08,1,2548,233.29542598718285,1,0,3583.0,Android,KitKat,2,,,organic,2016,11,45
9774,9774,2016-11-08 18:35:00,2016-11-08,1,2678,624.1293440275916,1,0,3778.0,Android,Marshmallow,3,,,organic,2016,11,45
9775,9775,2016-11-08 17:28:00,2016-11-08,1,2826,797.3184471264638,1,0,4006.0,Amazon Fire,Fire2,2,D8IC8B,2016-07-17 05:43:00,campaign,2016,11,45
9776,9776,2016-11-08 11:01:00,2016-11-08,1,2972,1437.475085992388,1,0,4215.0,iOS,9,7,1TZQDZ,2016-06-28 06:09:00,campaign,2016,11,45
9777,9777,2016-11-08 03:33:00,2016-11-08,1,3181,1111.5861969137197,1,0,4517.0,Android,KitKat,2,,,organic,2016,11,45
9778,9778,2016-11-08 22:48:00,2016-11-08,1,3244,265.24291757852745,1,0,4610.0,iOS,8,2,,,organic,2016,11,45
9779,9779,2016-11-08 04:35:00,2016-11-08,1,3263,178.4223222727748,1,1,4641.0,iOS,7,4,,,organic,2016,11,45
9780,9780,2016-11-08 07:53:00,2016-11-08,1,3275,1763.8496665804694,1,0,4659.0,Android,Jawbreaker,1,4YEH04,2015-05-05 20:35:00,campaign,2016,11,45
9781,9781,2016-11-08 02:59:00,2016-11-08,1,3305,239.7326622115939,1,0,4698.0,Android,Jawbreaker,1,1UV5W9,2016-03-23 20:12:00,campaign,2016,11,45
9782,9782,2016-11-08 19:13:00,2016-11-08,1,3407,1208.3971488779748,1,0,4883.0,Android,KitKat,1,,,organic,2016,11,45
9783,9783,2016-11-09 21:11:00,2016-11-09,2,91,511.3950281203751,1,1,131.0,Android,Marshmallow,2,9NCC6I,2016-05-24 05:46:00,campaign,2016,11,45
9784,9784,2016-11-09 20:59:00,2016-11-09,2,144,151.76955150987763,1,0,193.0,iOS,7,2,,,organic,2016,11,45
9785,9785,2016-11-09 16:17:00,2016-11-09,2,233,302.6887589181198,1,0,319.0,iOS,8,1,QSY7GR,2015-09-15 22:36:00,campaign,2016,11,45
9786,9786,2016-11-09 09:37:00,2016-11-09,2,278,903.2829078251723,1,0,393.0,iOS,8,1,EH7LXL,2016-01-06 06:09:00,campaign,2016,11,45
9787,9787,2016-11-09 22:38:00,2016-11-09,2,496,351.59044607129783,1,1,673.0,iOS,20,2,9XR7SO,2015-11-05 19:39:00,campaign,2016,11,45
9788,9788,2016-11-09 21:33:00,2016-11-09,2,583,788.8724124075474,1,0,786.0,iOS,8,1,,,organic,2016,11,45
9789,9789,2016-11-09 02:28:00,2016-11-09,2,585,776.5021882446546,1,0,788.0,Android,Marshmallow,2,D48AHX,2015-12-24 23:04:00,campaign,2016,11,45
9790,9790,2016-11-09 22:48:00,2016-11-09,2,597,655.9668884130413,1,0,809.0,Android,Lollipop,1,UYDA8D,2016-07-31 07:29:00,campaign,2016,11,45
9791,9791,2016-11-09 04:05:00,2016-11-09,2,666,703.9117489492743,1,0,907.0,iOS,8,8,1TNQYO,2016-06-23 16:10:00,campaign,2016,11,45
9792,9792,2016-11-09 05:01:00,2016-11-09,2,1417,1203.2037024497988,1,0,1989.0,iOS,9,2,TVGAEO,2016-05-04 09:05:00,campaign,2016,11,45
9793,9793,2016-11-09 00:04:00,2016-11-09,2,1436,94.4844885959917,1,0,2018.0,Android,KitKat,1,TJ5GIL,2016-09-17 08:07:00,campaign,2016,11,45
9794,9794,2016-11-09 22:00:00,2016-11-09,2,1451,676.8224967623889,1,0,2037.0,Amazon Fire,Fire2,2,,,organic,2016,11,45
9795,9795,2016-11-09 15:55:00,2016-11-09,2,1579,596.3075313638914,1,0,2212.0,iOS,9,3,OXIJAT,2014-11-13 20:43:00,campaign,2016,11,45
9796,9796,2016-11-09 00:07:00,2016-11-09,2,1632,1245.1449115363105,1,0,2287.0,Android,KitKat,5,,,organic,2016,11,45
9797,9797,2016-11-09 16:27:00,2016-11-09,2,1719,1095.8301765788458,1,1,2406.0,Android,KitKat,2,72C6Y3,2016-09-30 13:16:00,campaign,2016,11,45
9798,9798,2016-11-09 13:09:00,2016-11-09,2,1755,534.4720530475702,1,0,2455.0,Android,Jawbreaker,3,,,organic,2016,11,45
9799,9799,2016-11-09 12:34:00,2016-11-09,2,1851,1521.2240448962698,1,0,2589.0,Android,Lollipop,2,HLE0F9,2015-10-18 14:03:00,campaign,2016,11,45
9800,9800,2016-11-09 11:58:00,2016-11-09,2,2060,1196.1268383825686,1,0,2906.0,Android,Jawbreaker,9,9NCC6I,2014-12-03 11:21:00,campaign,2016,11,45
9801,9801,2016-11-09 09:22:00,2016-11-09,2,2163,1034.6213972451542,1,1,3064.0,iOS,10,2,,,organic,2016,11,45
9802,9802,2016-11-09 17:29:00,2016-11-09,2,2288,142.41379517524982,1,0,3235.0,Android,Lollipop,6,,,organic,2016,11,45
9803,9803,2016-11-09 02:56:00,2016-11-09,2,2314,273.46712849065534,1,0,3275.0,iOS,9,1,,,organic,2016,11,45
9804,9804,2016-11-09 13:39:00,2016-11-09,2,2319,138.44337321433426,1,0,3281.0,iOS,10,2,,,organic,2016,11,45
9805,9805,2016-11-09 00:29:00,2016-11-09,2,2358,127.16221892178093,1,0,3333.0,Android,Marshmallow,1,,,organic,2016,11,45
9806,9806,2016-11-09 11:46:00,2016-11-09,2,2404,413.17916291250015,1,0,3396.0,Android,Lollipop,5,,,organic,2016,11,45
9807,9807,2016-11-09 08:58:00,2016-11-09,2,2432,387.14150896910047,1,0,3430.0,Amazon Fire,Fire1,1,DB2JA9,2016-03-03 22:25:00,campaign,2016,11,45
9808,9808,2016-11-09 02:21:00,2016-11-09,2,2442,541.6047884799261,1,0,3443.0,iOS,20,1,OKAJCV,2015-10-20 21:16:00,campaign,2016,11,45
9809,9809,2016-11-09 00:38:00,2016-11-09,2,2586,56.50235772532872,1,0,3642.0,Android,Marshmallow,4,VR88YD,2016-02-10 15:01:00,campaign,2016,11,45
9810,9810,2016-11-09 21:52:00,2016-11-09,2,2639,594.865932806323,1,0,3716.0,Android,KitKat,1,72C6Y3,2016-01-10 21:29:00,campaign,2016,11,45
9811,9811,2016-11-09 01:50:00,2016-11-09,2,2712,97.53270958193762,1,0,3829.0,iOS,8,2,98WM2K,2016-04-11 08:17:00,campaign,2016,11,45
9812,9812,2016-11-09 22:49:00,2016-11-09,2,2735,347.70562224383684,1,0,3862.0,iOS,7,2,,,organic,2016,11,45
9813,9813,2016-11-09 15:38:00,2016-11-09,2,2983,226.36747878060336,1,0,4230.0,Android,Marshmallow,2,R6T7R0,2015-04-15 05:37:00,campaign,2016,11,45
9814,9814,2016-11-09 16:11:00,2016-11-09,2,3018,1272.7673235469465,1,0,4278.0,Android,KitKat,1,,,organic,2016,11,45
9815,9815,2016-11-09 21:14:00,2016-11-09,2,3064,631.4064136766326,1,0,4341.0,iOS,8,1,AKO0SH,2015-11-14 14:35:00,campaign,2016,11,45
9816,9816,2016-11-09 02:07:00,2016-11-09,2,3108,804.549396386065,1,0,4420.0,Android,Lollipop,6,DMWLE1,2014-10-12 15:14:00,campaign,2016,11,45
9817,9817,2016-11-09 03:24:00,2016-11-09,2,3170,152.94142420617024,1,1,4508.0,iOS,9,2,,,organic,2016,11,45
9818,9818,2016-11-09 08:50:00,2016-11-09,2,3215,507.3756483531411,1,0,4565.0,Android,Jawbreaker,2,6R883F,2016-09-04 16:18:00,campaign,2016,11,45
9819,9819,2016-11-09 23:07:00,2016-11-09,2,3234,1256.5655437697874,1,0,4597.0,iOS,8,1,OXIJAT,2016-02-17 05:41:00,campaign,2016,11,45
9820,9820,2016-11-09 22:53:00,2016-11-09,2,3266,373.8188903886116,1,1,4648.0,iOS,20,2,,,organic,2016,11,45
9821,9821,2016-11-09 16:00:00,2016-11-09,2,3381,323.4095263630708,1,0,4836.0,Android,Marshmallow,2,,,organic,2016,11,45
9822,9822,2016-11-09 01:34:00,2016-11-09,2,3434,294.9953007538351,1,1,4915.0,Amazon Fire,Inferno,1,AI5SZ4,2016-10-21 06:19:00,campaign,2016,11,45
9823,9823,2016-11-09 03:01:00,2016-11-09,2,3457,735.8835074387445,1,0,4954.0,Android,Jawbreaker,2,,,organic,2016,11,45
9824,9824,2016-11-10 15:03:00,2016-11-10,3,81,1118.116072947138,1,0,115.0,iOS,20,8,U6S82Y,2015-12-07 00:21:00,campaign,2016,11,45
9825,9825,2016-11-10 09:19:00,2016-11-10,3,84,205.66452967241608,1,0,121.0,Android,Jawbreaker,3,RK2JMQ,2014-08-01 17:41:00,campaign,2016,11,45
9826,9826,2016-11-10 16:12:00,2016-11-10,3,220,60.171647543829295,1,1,297.0,iOS,20,1,,,organic,2016,11,45
9827,9827,2016-11-10 07:56:00,2016-11-10,3,242,680.2407625789002,1,0,333.0,iOS,7,7,A20MP6,2016-02-18 02:02:00,campaign,2016,11,45
9828,9828,2016-11-10 20:23:00,2016-11-10,3,323,471.13462647110725,1,1,455.0,iOS,10,2,,,organic,2016,11,45
9829,9829,2016-11-10 12:52:00,2016-11-10,3,354,1048.4140709227693,1,1,498.0,Android,Marshmallow,1,,,organic,2016,11,45
9830,9830,2016-11-10 17:57:00,2016-11-10,3,437,1151.5029816801555,1,0,607.0,iOS,7,1,6R883F,2014-11-03 14:20:00,campaign,2016,11,45
9831,9831,2016-11-10 12:37:00,2016-11-10,3,470,529.0799098431738,1,0,644.0,Android,Marshmallow,2,RVHAGO,2016-07-01 22:51:00,campaign,2016,11,45
9832,9832,2016-11-10 22:36:00,2016-11-10,3,485,1116.4272961857996,1,0,661.0,iOS,7,2,,,organic,2016,11,45
9833,9833,2016-11-10 11:40:00,2016-11-10,3,593,428.353107693011,1,0,803.0,Android,Jawbreaker,1,9NCC6I,2016-09-12 21:52:00,campaign,2016,11,45
9834,9834,2016-11-10 15:03:00,2016-11-10,3,601,1088.273540940491,1,0,812.0,Android,KitKat,4,3DNOOD,2016-08-27 01:09:00,campaign,2016,11,45
9835,9835,2016-11-10 01:23:00,2016-11-10,3,851,1239.3357259069332,1,0,1147.0,Android,Jawbreaker,1,E35Y1Z,2016-02-23 05:00:00,campaign,2016,11,45
9836,9836,2016-11-10 06:53:00,2016-11-10,3,868,111.1627274406393,1,0,1166.0,iOS,7,1,6R883F,2014-12-29 17:17:00,campaign,2016,11,45
9837,9837,2016-11-10 05:06:00,2016-11-10,3,910,17.663570237883086,1,0,1224.0,iOS,9,5,,,organic,2016,11,45
