,user_id,device_id,user_created_ts,device_event_ts,channel,campaign,campaign_event_ts,rn
2711,2711,3828.0,2016-03-07 21:26:00,2016-03-07 18:49:00,campaign,7377FX,2016-03-07 18:49:00,1
2712,2712,3829.0,2016-04-11 14:22:00,2016-04-11 08:17:00,campaign,98WM2K,2016-04-11 08:17:00,1
2713,2713,3832.0,2016-04-02 03:24:00,2016-04-01 16:49:00,organic,,,1
2714,2714,3835.0,2016-11-02 19:57:00,2016-11-02 08:38:00,organic,,,1
2715,2715,3837.0,2016-09-21 08:05:00,2016-09-21 01:23:00,campaign,RK2JMQ,2016-09-21 01:23:00,1
2716,2716,3838.0,2016-11-18 23:41:00,2016-11-18 11:41:00,campaign,9XR7SO,2016-11-18 11:41:00,1
2717,2717,3839.0,2017-01-18 17:00:00,2017-01-18 07:35:00,campaign,RU7BDI,2017-01-18 07:35:00,1
2718,2718,3841.0,2016-06-23 17:16:00,2016-06-23 14:36:00,organic,,,1
2719,2719,3842.0,2017-01-16 19:17:00,2017-01-16 14:17:00,organic,,,1
2720,2720,3843.0,2016-03-07 15:42:00,2016-03-07 14:42:00,organic,,,1
2721,2721,3844.0,2015-01-22 15:02:00,2015-01-22 12:27:00,campaign,YEB8I4,2015-01-22 12:27:00,1
2722,2722,3847.0,2016-07-13 08:05:00,2016-07-12 17:55:00,campaign,BW2R0T,2016-07-12 17:55:00,1
2723,2723,3848.0,2016-12-04 19:22:00,2016-12-04 18:05:00,campaign,DMWLE1,2016-12-04 18:04:00,1
2724,2724,3850.0,2015-05-12 21:06:00,2015-05-12 09:32:00,organic,,,1
2725,2725,3851.0,2016-09-29 09:40:00,2016-09-29 09:15:00,campaign,1TZQDZ,2016-09-29 09:15:00,1
2726,2726,3852.0,2017-01-29 15:49:00,2017-01-28 23:15:00,campaign,CPIAHO,2017-01-28 23:15:00,1
2727,2727,3855.0,2016-11-26 01:49:00,2016-11-26 01:13:00,campaign,JFJFGZ,2016-11-26 01:13:00,1
2728,2728,3857.0,2016-04-18 21:19:00,2016-04-18 17:21:00,campaign,JFJFGZ,2016-04-18 17:21:00,1
2729,2729,3858.0,2015-02-25 15:44:00,2015-02-25 00:04:00,campaign,U6S82Y,2015-02-25 00:03:00,1
2730,2730,3859.0,2016-03-01 06:00:00,2016-03-01 05:08:00,campaign,T8RNOQ,2016-03-01 05:08:00,1
2731,2731,3860.0,2016-01-23 05:19:00,2016-01-23 03:57:00,campaign,RK2JMQ,2016-01-23 03:56:00,1
2732,2732,3860.0,2016-11-04 07:22:00,,organic,,,1
2733,2733,3861.0,2015-09-30 07:02:00,2015-09-29 17:17:00,campaign,98WM2K,2015-09-29 17:16:00,1
2734,2734,3862.0,2014-10-11 09:13:00,2014-10-11 05:50:00,campaign,YEB8I4,2014-10-11 05:50:00,1
2735,2735,3862.0,2015-04-17 08:48:00,,organic,,,1
2736,2736,3863.0,2016-03-11 22:43:00,2016-03-11 21:59:00,campaign,705605,2016-03-11 21:59:00,1
2737,2737,3864.0,2015-09-29 01:05:00,2015-09-28 09:04:00,campaign,D8IC8B,2015-09-28 09:03:00,1
2738,2738,3866.0,2016-07-26 11:31:00,2016-07-26 10:11:00,organic,,,1
2739,2739,3868.0,2016-03-21 08:20:00,2016-03-20 16:10:00,organic,,,1
2740,2740,3869.0,2016-08-11 12:14:00,2016-08-10 21:33:00,campaign,EH7LXL,2016-08-10 21:32:00,1
2741,2741,3870.0,2016-04-20 00:28:00,2016-04-19 12:30:00,campaign,CXY554,2016-04-19 12:30:00,1
2742,2742,3871.0,2016-06-25 05:01:00,2016-06-24 23:19:00,campaign,RU7BDI,2016-06-24 23:19:00,1
2743,2743,3872.0,2016-07-24 04:14:00,2016-07-23 17:40:00,campaign,VOR12L,2016-07-23 17:40:00,1
2744,2744,3873.0,2015-11-24 15:08:00,2015-11-24 09:23:00,organic,,,1
2745,2745,3875.0,2016-11-27 12:29:00,2016-11-27 08:44:00,campaign,VOR12L,2016-11-27 08:43:00,1
2746,2746,3876.0,2016-04-05 16:07:00,2016-04-05 00:15:00,campaign,WELZTZ,2016-04-05 00:14:00,1
2747,2747,3878.0,2015-08-20 14:04:00,2015-08-20 14:01:00,campaign,MOTVAN,2015-08-20 14:01:00,1
2748,2748,3878.0,2016-07-15 07:35:00,,organic,,,1
2749,2749,3881.0,2015-04-24 23:45:00,2015-04-24 17:36:00,campaign,SE5X9U,2015-04-24 17:36:00,1
2750,2750,3883.0,2016-05-08 05:32:00,2016-05-07 17:36:00,organic,,,1
2751,2751,3885.0,2015-05-23 02:44:00,2015-05-22 14:57:00,campaign,UYDA8D,2015-05-22 14:57:00,1
2752,2752,3886.0,2015-03-05 14:49:00,2015-03-05 04:01:00,organic,,,1
2753,2753,3888.0,2016-01-19 13:22:00,2016-01-19 07:38:00,organic,,,1
2754,2754,3891.0,2016-02-22 11:03:00,2016-02-21 23:31:00,organic,,,1
2755,2755,3892.0,2016-01-26 03:00:00,2016-01-25 21:04:00,organic,,,1
2756,2756,3894.0,2016-09-14 13:13:00,2016-09-14 02:36:00,organic,,,1
2757,2757,3896.0,2016-12-14 19:52:00,2016-12-14 03:19:00,campaign,JFJFGZ,2016-12-14 03:19:00,1
2758,2758,3898.0,2016-11-04 11:28:00,2016-11-03 23:52:00,campaign,MOTVAN,2016-11-03 23:52:00,1
2759,2759,3900.0,2016-07-19 18:43:00,2016-07-19 06:36:00,organic,,,1
2760,2760,3900.0,2016-09-21 09:50:00,,organic,,,1
2761,2761,3901.0,2016-11-01 00:02:00,2016-10-31 20:28:00,organic,,,1
2762,2762,3906.0,2017-01-15 12:35:00,2017-01-15 05:13:00,organic,,,1
2763,2763,3907.0,2016-01-12 20:34:00,2016-01-12 18:32:00,campaign,9XR7SO,2016-01-12 18:32:00,1
2764,2764,3909.0,2016-06-21 18:10:00,2016-06-21 15:13:00,organic,,,1
2765,2765,3911.0,2016-03-09 11:08:00,2016-03-09 06:57:00,campaign,LASSQ7,2016-03-09 06:56:00,1
2766,2766,3913.0,2016-12-18 12:28:00,2016-12-18 06:07:00,organic,,,1
2767,2767,3914.0,2015-02-20 15:14:00,2015-02-20 08:00:00,campaign,9XR7SO,2015-02-20 07:59:00,1
2768,2768,3916.0,2016-12-15 16:58:00,2016-12-15 04:09:00,organic,,,1
2769,2769,3919.0,2015-10-24 11:17:00,2015-10-24 05:52:00,organic,,,1
2770,2770,3921.0,2016-08-02 03:02:00,2016-08-01 15:38:00,campaign,DMWLE1,2016-08-01 15:38:00,1
2771,2771,3922.0,2016-06-12 02:06:00,2016-06-11 21:56:00,campaign,6HBW2A,2016-06-11 21:56:00,1
2772,2772,3924.0,2015-06-30 14:41:00,2015-06-29 22:46:00,campaign,HLE0F9,2015-06-29 22:46:00,1
2773,2773,3925.0,2016-03-15 05:41:00,2016-03-14 13:20:00,organic,,,1
2774,2774,3928.0,2016-11-10 16:59:00,2016-11-10 07:11:00,campaign,QY02HA,2016-11-10 07:11:00,1
2775,2775,3931.0,2016-12-01 10:45:00,2016-12-01 01:55:00,campaign,D8IC8B,2016-12-01 01:54:00,1
2776,2776,3932.0,2016-10-01 04:07:00,2016-09-30 21:04:00,campaign,0837KH,2016-09-30 21:04:00,1
2777,2777,3934.0,2016-12-31 17:07:00,2016-12-31 09:13:00,campaign,U6S82Y,2016-12-31 09:13:00,1
2778,2778,3935.0,2017-01-18 00:21:00,2017-01-17 18:04:00,campaign,T6E9B9,2017-01-17 18:03:00,1
2779,2779,3936.0,2016-08-09 19:31:00,2016-08-09 13:32:00,organic,,,1
2780,2780,3936.0,2017-01-22 13:40:00,,organic,,,1
2781,2781,3937.0,2016-08-17 02:56:00,2016-08-16 18:44:00,campaign,9VTGJV,2016-08-16 18:43:00,1
2782,2782,3939.0,2016-08-20 15:21:00,2016-08-19 23:35:00,campaign,5MNE1Q,2016-08-19 23:35:00,1
2783,2783,3940.0,2017-01-03 09:33:00,2017-01-02 21:09:00,campaign,D2KOV6,2017-01-02 21:09:00,1
2784,2784,3941.0,2015-08-28 23:53:00,2015-08-28 21:02:00,campaign,WL07ZB,2015-08-28 21:02:00,1
2785,2785,3942.0,2016-05-02 04:38:00,2016-05-01 18:21:00,organic,,,1
2786,2786,3943.0,2016-11-15 22:48:00,2016-11-15 09:50:00,campaign,T6E9B9,2016-11-15 09:50:00,1
2787,2787,3943.0,2016-12-08 10:09:00,,organic,,,1
2788,2788,3944.0,2016-06-22 05:05:00,2016-06-21 20:52:00,campaign,RVHAGO,2016-06-21 20:52:00,1
2789,2789,3946.0,2017-01-12 09:43:00,2017-01-12 03:08:00,campaign,IWTQ5T,2017-01-12 03:08:00,1
2790,2790,3947.0,2016-06-29 12:52:00,2016-06-29 06:58:00,campaign,YEB8I4,2016-06-29 06:58:00,1
2791,2791,3949.0,2016-06-11 06:26:00,2016-06-10 21:32:00,campaign,VB9NP0,2016-06-10 21:32:00,1
2792,2792,3950.0,2016-08-26 22:54:00,2016-08-26 21:28:00,campaign,3J5HIF,2016-08-26 21:27:00,1
2793,2793,3953.0,2013-11-04 04:11:00,2013-11-03 17:18:00,campaign,MOTVAN,2013-11-03 17:18:00,1
2794,2794,3956.0,2016-12-19 11:45:00,2016-12-19 03:17:00,organic,,,1
2795,2795,3957.0,2014-07-29 22:16:00,2014-07-29 06:15:00,campaign,9NCC6I,2014-07-29 06:14:00,1
2796,2796,3958.0,2014-06-05 22:09:00,2014-06-05 09:03:00,organic,,,1
2797,2797,3959.0,2016-11-28 02:39:00,2016-11-28 01:36:00,campaign,GCP82I,2016-11-28 01:36:00,1
2798,2798,3961.0,2015-11-12 21:21:00,2015-11-12 17:47:00,campaign,E35Y1Z,2015-11-12 17:47:00,1
2799,2799,3962.0,2016-01-25 10:11:00,2016-01-25 09:24:00,campaign,6HBW2A,2016-01-25 09:24:00,1
2800,2800,3965.0,2014-12-17 19:26:00,2014-12-17 13:00:00,campaign,5IHLGC,2014-12-17 13:00:00,1
2801,2801,3969.0,2015-05-26 02:42:00,2015-05-25 16:25:00,organic,,,1
2802,2802,3972.0,2016-01-12 03:48:00,2016-01-11 14:50:00,organic,,,1
2803,2803,3973.0,2015-10-29 01:34:00,2015-10-28 19:54:00,organic,,,1
2804,2804,3973.0,2016-12-12 13:32:00,,organic,,,1
2805,2805,3974.0,2017-01-29 06:08:00,2017-01-29 05:08:00,organic,,,1
2806,2806,3977.0,2016-07-15 22:09:00,2016-07-15 16:29:00,organic,,,1
2807,2807,3982.0,2016-12-22 23:36:00,2016-12-22 19:13:00,campaign,D2KOV6,2016-12-22 19:13:00,1
2808,2808,3983.0,2016-06-09 16:19:00,2016-06-09 05:48:00,campaign,1ZDQF0,2016-06-09 05:48:00,1
2809,2809,3984.0,2016-09-06 18:32:00,2016-09-06 05:38:00,campaign,GCP82I,2016-09-06 05:38:00,1
2810,2810,3985.0,2016-08-09 17:36:00,2016-08-09 11:08:00,campaign,2IIPKA,2016-08-09 11:08:00,1
2811,2811,3988.0,2016-10-15 16:06:00,2016-10-15 03:29:00,campaign,6JI9BO,2016-10-15 03:29:00,1
2812,2812,3989.0,2014-05-17 15:09:00,2014-05-17 00:12:00,campaign,Z53CMW,2014-05-17 00:12:00,1
2813,2813,3990.0,2015-12-28 14:15:00,2015-12-27 23:11:00,campaign,ZZGRSM,2015-12-27 23:11:00,1
2814,2814,3991.0,2016-07-16 04:19:00,2016-07-15 11:48:00,organic,,,1
2815,2815,3992.0,2016-01-05 18:11:00,2016-01-05 07:56:00,campaign,5IHLGC,2016-01-05 07:56:00,1
2816,2816,3994.0,2016-07-20 05:11:00,2016-07-19 17:17:00,campaign,9NCC6I,2016-07-19 17:17:00,1
2817,2817,3996.0,2013-10-02 14:24:00,2013-10-02 08:51:00,organic,,,1
2818,2818,3997.0,2017-02-27 23:58:00,2017-02-27 11:07:00,organic,,,1
2819,2819,3997.0,2017-02-28 07:47:00,2017-02-27 11:07:00,organic,,,1
2820,2820,3998.0,2016-05-01 04:30:00,2016-04-30 22:25:00,campaign,T8RNOQ,2016-04-30 22:25:00,1
2821,2821,3999.0,2016-04-18 20:59:00,2016-04-18 17:37:00,organic,,,1
2822,2822,4002.0,2016-09-04 07:05:00,2016-09-03 19:47:00,campaign,INNIQD,2016-09-03 19:47:00,1
2823,2823,4003.0,2016-03-09 21:16:00,2016-03-09 18:17:00,organic,,,1
2824,2824,4004.0,2015-11-03 11:12:00,2015-11-02 22:50:00,campaign,OGMRY2,2015-11-02 22:50:00,1
2825,2825,4005.0,2016-05-27 12:53:00,2016-05-27 01:11:00,campaign,ZGJ4CZ,2016-05-27 01:11:00,1
2826,2826,4006.0,2016-07-17 07:57:00,2016-07-17 05:44:00,campaign,D8IC8B,2016-07-17 05:43:00,1
2827,2827,4008.0,2016-11-13 11:48:00,2016-11-12 23:01:00,campaign,1ZDQF0,2016-11-12 23:01:00,1
2828,2828,4010.0,2016-07-02 01:06:00,2016-07-01 22:59:00,organic,,,1
2829,2829,4011.0,2016-07-24 07:36:00,2016-07-24 00:46:00,organic,,,1
2830,2830,4012.0,2016-03-01 20:09:00,2016-03-01 12:13:00,campaign,CPIAHO,2016-03-01 12:13:00,1
2831,2831,4013.0,2017-01-21 11:00:00,2017-01-21 06:29:00,campaign,SE5X9U,2017-01-21 06:29:00,1
2832,2832,4014.0,2016-12-25 02:31:00,2016-12-24 14:15:00,organic,,,1
2833,2833,4015.0,2015-11-26 17:17:00,2015-11-26 15:55:00,campaign,FV36OA,2015-11-26 15:55:00,1
2834,2834,4016.0,2015-10-23 12:42:00,2015-10-23 08:26:00,organic,,,1
2835,2835,4016.0,2016-10-22 02:44:00,,organic,,,1
2836,2836,4017.0,2016-08-28 13:14:00,2016-08-28 06:21:00,organic,,,1
2837,2837,4018.0,2016-12-07 02:43:00,2016-12-06 21:57:00,campaign,6HBW2A,2016-12-06 21:57:00,1
2838,2838,4019.0,2016-12-24 02:50:00,2016-12-24 01:29:00,campaign,INNIQD,2016-12-24 01:29:00,1
2839,2839,4020.0,2016-10-08 12:00:00,2016-10-07 20:34:00,campaign,88UQUQ,2016-10-07 20:34:00,1
2840,2840,4021.0,2017-02-04 22:19:00,2017-02-04 17:52:00,campaign,VOR12L,2017-02-04 17:51:00,1
2841,2841,4021.0,2017-02-06 17:52:00,,organic,,,1
2842,2842,4022.0,2017-01-25 14:53:00,2017-01-25 00:30:00,organic,,,1
2843,2843,4023.0,2017-02-17 03:15:00,2017-02-16 14:34:00,organic,,,1
2844,2844,4025.0,2015-11-06 12:48:00,2015-11-06 04:01:00,organic,,,1
2845,2845,4026.0,2016-10-11 11:35:00,2016-10-10 23:42:00,organic,,,1
2846,2846,4027.0,2017-01-23 03:31:00,2017-01-22 12:22:00,organic,,,1
2847,2847,4030.0,2016-12-31 15:27:00,2016-12-31 13:03:00,campaign,DGLPMQ,2016-12-31 13:03:00,1
2848,2848,4031.0,2016-03-23 15:38:00,2016-03-23 09:58:00,campaign,TVGAEO,2016-03-23 09:58:00,1
2849,2849,4032.0,2016-12-02 06:21:00,2016-12-01 21:41:00,campaign,HLWXVF,2016-12-01 21:41:00,1
2850,2850,4036.0,2013-11-13 06:18:00,2013-11-13 04:26:00,campaign,PVPBJ0,2013-11-13 04:26:00,1
2851,2851,4037.0,2016-09-05 21:58:00,2016-09-05 21:26:00,organic,,,1
2852,2852,4038.0,2015-08-03 23:36:00,2015-08-03 11:17:00,campaign,YEB8I4,2015-08-03 11:17:00,1
2853,2853,4039.0,2016-12-29 00:09:00,2016-12-28 22:40:00,campaign,1UV5W9,2016-12-28 22:40:00,1
2854,2854,4040.0,2016-04-18 02:44:00,2016-04-17 17:25:00,campaign,UROFMZ,2016-04-17 17:25:00,1
2855,2855,4043.0,2016-06-10 05:25:00,2016-06-09 16:16:00,organic,,,1
2856,2856,4044.0,2016-11-16 20:44:00,2016-11-16 12:20:00,organic,,,1
2857,2857,4045.0,2017-02-06 18:05:00,2017-02-06 05:45:00,organic,,,1
2858,2858,4046.0,2016-11-01 00:13:00,2016-10-31 23:08:00,organic,,,1
2859,2859,4046.0,2017-02-15 02:10:00,,organic,,,1
2860,2860,4047.0,2016-01-10 17:51:00,2016-01-10 11:04:00,organic,,,1
2861,2861,4051.0,2014-11-21 08:40:00,2014-11-20 20:43:00,campaign,E35Y1Z,2014-11-20 20:43:00,1
2862,2862,4053.0,2016-10-14 00:51:00,2016-10-13 18:26:00,organic,,,1
2863,2863,4054.0,2016-09-30 01:46:00,2016-09-29 17:59:00,campaign,T6E9B9,2016-09-29 17:58:00,1
2864,2864,4055.0,2014-09-10 07:49:00,2014-09-10 00:52:00,organic,,,1
2865,2865,4055.0,2015-10-09 23:26:00,,organic,,,1
2866,2866,4056.0,2015-12-09 07:24:00,2015-12-08 20:34:00,organic,,,1
2867,2867,4056.0,2016-09-09 15:06:00,,organic,,,1
2868,2868,4059.0,2015-09-11 00:37:00,2015-09-10 14:14:00,organic,,,1
2869,2869,4060.0,2016-05-20 10:07:00,2016-05-19 21:30:00,campaign,ZZGRSM,2016-05-19 21:30:00,1
2870,2870,4060.0,2017-01-20 12:13:00,,organic,,,1
2871,2871,4061.0,2017-02-20 04:40:00,2017-02-19 23:48:00,campaign,EH7LXL,2017-02-19 23:47:00,1
2872,2872,4062.0,2017-01-17 09:17:00,2017-01-16 20:24:00,campaign,RU7BDI,2017-01-16 20:24:00,1
2873,2873,4063.0,2016-10-03 13:20:00,2016-10-03 05:52:00,campaign,XGB35V,2016-10-03 05:52:00,1
2874,2874,4064.0,2017-01-28 11:24:00,2017-01-27 20:46:00,campaign,U3J25C,2017-01-27 20:46:00,1
2875,2875,4065.0,2014-11-16 23:32:00,2014-11-16 19:03:00,campaign,9NCC6I,2014-11-16 19:03:00,1
2876,2876,4066.0,2016-12-13 23:58:00,2016-12-13 09:49:00,campaign,A20MP6,2016-12-13 09:49:00,1
2877,2877,4066.0,2017-01-02 17:45:00,,organic,,,1
2878,2878,4069.0,2015-09-02 01:13:00,2015-09-01 18:31:00,campaign,6H7SPL,2015-09-01 18:31:00,1
2879,2879,4071.0,2016-12-25 07:01:00,2016-12-25 05:52:00,campaign,OXIJAT,2016-12-25 05:52:00,1
2880,2880,4072.0,2016-09-09 12:12:00,2016-09-09 03:27:00,organic,,,1
2881,2881,4073.0,2015-08-30 20:02:00,2015-08-30 09:17:00,organic,,,1
2882,2882,4074.0,2016-04-21 21:38:00,2016-04-21 17:32:00,campaign,T8RNOQ,2016-04-21 17:32:00,1
2883,2883,4074.0,2016-11-30 23:16:00,,organic,,,1
2884,2884,4075.0,2013-11-06 11:15:00,2013-11-06 03:14:00,campaign,QE0LB4,2013-11-06 03:14:00,1
2885,2885,4076.0,2015-01-27 01:11:00,2015-01-26 22:19:00,campaign,VR88YD,2015-01-26 22:18:00,1
2886,2886,4077.0,2017-02-13 13:02:00,2017-02-13 01:37:00,campaign,SE5X9U,2017-02-13 01:37:00,1
2887,2887,4079.0,2017-02-10 01:14:00,2017-02-09 21:10:00,organic,,,1
2888,2888,4081.0,2017-02-06 09:14:00,2017-02-06 03:39:00,organic,,,1
2889,2889,4084.0,2016-07-21 17:55:00,2016-07-21 06:03:00,organic,,,1
2890,2890,4085.0,2016-09-06 00:48:00,2016-09-05 16:32:00,campaign,5MNE1Q,2016-09-05 16:32:00,1
2891,2891,4086.0,2016-11-27 15:35:00,2016-11-27 09:53:00,organic,,,1
2892,2892,4088.0,2015-07-11 00:08:00,2015-07-10 16:24:00,campaign,5MNE1Q,2015-07-10 16:24:00,1
2893,2893,4089.0,2016-08-15 14:20:00,2016-08-15 00:39:00,organic,,,1
2894,2894,4092.0,2015-11-26 11:12:00,2015-11-26 00:51:00,campaign,6XC4I2,2015-11-26 00:51:00,1
2895,2895,4094.0,2017-01-29 15:46:00,2017-01-29 08:37:00,organic,,,1
2896,2896,4095.0,2016-10-21 16:57:00,2016-10-21 02:32:00,organic,,,1
2897,2897,4096.0,2016-12-21 07:23:00,2016-12-21 04:28:00,campaign,9VTGJV,2016-12-21 04:28:00,1
2898,2898,4097.0,2014-06-27 06:47:00,2014-06-26 23:08:00,organic,,,1
2899,2899,4098.0,2014-07-17 00:04:00,2014-07-16 08:06:00,campaign,8DYGHW,2014-07-16 08:06:00,1
2900,2900,4099.0,2016-11-15 06:22:00,2016-11-14 20:06:00,campaign,YUHQJ6,2016-11-14 20:05:00,1
2901,2901,4100.0,2016-01-21 15:35:00,2016-01-21 08:17:00,campaign,9VTGJV,2016-01-21 08:17:00,1
2902,2902,4102.0,2015-09-17 02:04:00,2015-09-16 12:53:00,organic,,,1
2903,2903,4103.0,2016-12-11 16:05:00,2016-12-11 13:06:00,campaign,IWTQ5T,2016-12-11 13:06:00,1
2904,2904,4105.0,2016-06-25 10:38:00,2016-06-25 08:56:00,campaign,HEXXCK,2016-06-25 08:56:00,1
2905,2905,4108.0,2016-11-09 22:21:00,2016-11-09 07:40:00,campaign,72C6Y3,2016-11-09 07:40:00,1
2906,2906,4109.0,2016-12-05 01:54:00,2016-12-04 15:52:00,campaign,D8IC8B,2016-12-04 15:52:00,1
2907,2907,4110.0,2016-11-03 17:10:00,2016-11-03 01:03:00,organic,,,1
2908,2908,4114.0,2016-10-16 11:59:00,2016-10-16 06:22:00,organic,,,1
2909,2909,4115.0,2016-05-10 15:52:00,2016-05-10 10:47:00,campaign,ZBW0OM,2016-05-10 10:47:00,1
2910,2910,4116.0,2016-05-15 11:59:00,2016-05-14 22:18:00,campaign,ZDNTT7,2016-05-14 22:17:00,1
2911,2911,4117.0,2016-12-06 14:00:00,2016-12-06 08:32:00,organic,,,1
2912,2912,4120.0,2016-07-12 11:02:00,2016-07-12 10:49:00,organic,,,1
2913,2913,4120.0,2017-02-15 12:15:00,,organic,,,1
2914,2914,4121.0,2016-10-01 10:12:00,2016-09-30 23:11:00,campaign,EH7LXL,2016-09-30 23:11:00,1
2915,2915,4122.0,2016-04-03 07:44:00,2016-04-03 05:16:00,campaign,1LYW47,2016-04-03 05:16:00,1
2916,2916,4123.0,2017-02-10 20:27:00,2017-02-10 11:01:00,campaign,AI5SZ4,2017-02-10 11:01:00,1
2917,2917,4124.0,2015-10-19 10:34:00,2015-10-19 10:09:00,organic,,,1
2918,2918,4125.0,2015-05-19 22:33:00,2015-05-19 10:11:00,organic,,,1
2919,2919,4126.0,2015-09-20 05:16:00,2015-09-19 20:09:00,campaign,XUL7TT,2015-09-19 20:08:00,1
2920,2920,4131.0,2015-06-15 03:54:00,2015-06-14 12:13:00,campaign,Q9M5DZ,2015-06-14 12:12:00,1
2921,2921,4133.0,2017-01-14 16:28:00,2017-01-14 08:18:00,organic,,,1
2922,2922,4134.0,2015-10-30 04:27:00,2015-10-29 20:28:00,campaign,QE0LB4,2015-10-29 20:28:00,1
2923,2923,4135.0,2017-01-05 02:11:00,2017-01-04 23:59:00,organic,,,1
2924,2924,4139.0,2016-09-07 22:34:00,2016-09-07 11:49:00,organic,,,1
2925,2925,4139.0,2017-02-26 06:32:00,,organic,,,1
2926,2926,4140.0,2016-07-22 00:10:00,2016-07-21 16:17:00,campaign,98WM2K,2016-07-21 16:17:00,1
2927,2927,4141.0,2016-04-12 23:16:00,2016-04-12 19:41:00,campaign,S1LZNC,2016-04-12 19:41:00,1
2928,2928,4142.0,2016-11-26 13:08:00,2016-11-26 03:35:00,campaign,Z53CMW,2016-11-26 03:35:00,1
2929,2929,4146.0,2016-06-07 19:12:00,2016-06-07 15:24:00,campaign,RK2JMQ,2016-06-07 15:24:00,1
2930,2930,4147.0,2016-07-20 01:53:00,2016-07-19 16:07:00,campaign,MOTVAN,2016-07-19 16:07:00,1
2931,2931,4148.0,2016-07-14 01:32:00,2016-07-13 10:27:00,campaign,EH7LXL,2016-07-13 10:27:00,1
2932,2932,4149.0,2016-12-13 06:15:00,2016-12-12 14:22:00,organic,,,1
2933,2933,4151.0,2017-01-11 17:05:00,2017-01-11 07:33:00,organic,,,1
2934,2934,4153.0,2016-02-29 20:47:00,2016-02-29 12:18:00,organic,,,1
2935,2935,4154.0,2015-06-24 19:40:00,2015-06-24 18:44:00,campaign,QSY7GR,2015-06-24 18:44:00,1
2936,2936,4155.0,2016-10-04 00:23:00,2016-10-03 13:42:00,campaign,VB9NP0,2016-10-03 13:42:00,1
2937,2937,4156.0,2016-06-01 21:37:00,2016-06-01 21:05:00,campaign,HLWXVF,2016-06-01 21:04:00,1
2938,2938,4157.0,2015-03-05 19:59:00,2015-03-05 13:54:00,campaign,72C6Y3,2015-03-05 13:54:00,1
2939,2939,4158.0,2016-06-08 10:54:00,2016-06-08 03:54:00,campaign,1TZQDZ,2016-06-08 03:54:00,1
2940,2940,4159.0,2017-01-06 16:24:00,2017-01-06 07:18:00,campaign,DGLPMQ,2017-01-06 07:18:00,1
2941,2941,4160.0,2016-12-23 11:46:00,2016-12-23 10:05:00,campaign,IWTQ5T,2016-12-23 10:05:00,1
2942,2942,4160.0,2016-12-29 12:14:00,,organic,,,1
2943,2943,4161.0,2015-03-23 12:28:00,2015-03-22 22:53:00,organic,,,1
2944,2944,4163.0,2016-11-19 09:00:00,2016-11-19 05:15:00,organic,,,1
2945,2945,4165.0,2016-07-25 00:16:00,2016-07-24 14:09:00,campaign,1UV5W9,2016-07-24 14:09:00,1
2946,2946,4166.0,2016-04-26 16:45:00,2016-04-26 00:12:00,organic,,,1
2947,2947,4168.0,2014-10-01 13:50:00,2014-10-01 04:06:00,campaign,9NCC6I,2014-10-01 04:06:00,1
2948,2948,4169.0,2016-04-25 23:42:00,2016-04-25 16:46:00,organic,,,1
2949,2949,4170.0,2016-03-06 06:51:00,2016-03-06 06:46:00,organic,,,1
2950,2950,4172.0,2016-01-09 08:26:00,2016-01-09 04:48:00,campaign,6XC4I2,2016-01-09 04:48:00,1
2951,2951,4181.0,2017-02-15 08:52:00,2017-02-14 21:14:00,organic,,,1
2952,2952,4182.0,2016-03-20 06:07:00,2016-03-19 17:19:00,organic,,,1
2953,2953,4184.0,2016-06-17 21:41:00,2016-06-17 16:44:00,organic,,,1
2954,2954,4187.0,2016-07-19 09:06:00,2016-07-18 17:03:00,campaign,D48AHX,2016-07-18 17:03:00,1
2955,2955,4188.0,2016-12-28 15:10:00,2016-12-28 01:12:00,campaign,SE5X9U,2016-12-28 01:12:00,1
2956,2956,4190.0,2016-04-25 21:23:00,2016-04-25 10:37:00,campaign,VOR12L,2016-04-25 10:37:00,1
2957,2957,4193.0,2015-11-08 15:19:00,2015-11-07 22:56:00,campaign,1UV5W9,2015-11-07 22:55:00,1
2958,2958,4194.0,2016-03-27 10:34:00,2016-03-26 21:41:00,campaign,TJ5GIL,2016-03-26 21:41:00,1
2959,2959,4196.0,2016-01-26 01:26:00,2016-01-25 23:37:00,organic,,,1
2960,2960,4198.0,2016-01-20 02:15:00,2016-01-19 17:45:00,organic,,,1
2961,2961,4199.0,2017-02-20 11:47:00,2017-02-20 06:02:00,campaign,TTFAQ5,2017-02-20 06:01:00,1
2962,2962,4201.0,2015-05-30 21:05:00,2015-05-30 09:09:00,organic,,,1
2963,2963,4202.0,2015-05-05 22:12:00,2015-05-05 14:02:00,organic,,,1
2964,2964,4204.0,2016-01-22 23:17:00,2016-01-22 18:21:00,campaign,1TNQYO,2016-01-22 18:20:00,1
2965,2965,4205.0,2016-12-26 01:04:00,2016-12-25 20:42:00,organic,,,1
2966,2966,4206.0,2015-03-05 16:41:00,2015-03-05 09:21:00,campaign,HEXXCK,2015-03-05 09:20:00,1
2967,2967,4206.0,2015-08-23 13:39:00,,organic,,,1
2968,2968,4208.0,2017-01-31 03:48:00,2017-01-30 13:16:00,campaign,ZZGRSM,2017-01-30 13:16:00,1
2969,2969,4211.0,2017-01-02 07:04:00,2017-01-02 07:02:00,organic,,,1
